LoanStatus,sub_grade,annual_inc,last_fico_range_low
0.0,-1.5371033740487032,0.012196264861657782,-0.5037258592935208
0.0,1.3769146292721426,0.20085168605883888,-0.11293040307615729
0.0,-0.15677905668619727,-0.3098983566945051,0.10417818371126684
0.0,-0.6168871624736992,-0.28689159801192204,-0.2866172725060966
0.0,-0.46351779387786524,-0.01081049382092528,0.06075646635378202
0.0,-0.46351779387786524,0.06971316156811544,0.321286770498691
0.0,-0.9236258996653672,-0.5054558054964611,0.14759990106875168
0.0,-1.3837340054528693,-0.13044563897035721,0.7989256614310241
0.0,0.1499596805054707,-0.5859794608855018,-0.2866172725060966
0.0,-0.15677905668619727,-0.3098983566945051,0.06075646635378202
0.0,-1.2303646368570351,-0.22707402543720606,0.8423473787885088
0.0,-0.9236258996653672,0.21925709300490534,0.7989256614310241
0.0,-0.15677905668619727,-0.16035442525771518,0.017334748996297195
0.0,-1.5371033740487032,0.06281113396334052,0.6252387920010848
0.0,-1.5371033740487032,0.06971316156811544,1.102877682933418
0.0,-0.46351779387786524,-0.40652674316135395,0.2344433357837213
0.0,0.4566984176971387,-0.045320631844799876,0.5818170746435999
0.0,0.7634371548888067,-0.3904220120835458,0.017334748996297195
0.0,2.1437614722513127,0.29978074839394603,-0.937943032868369
0.0,-0.9236258996653672,-0.2983949773532136,0.49497363992863025
0.0,0.7634371548888067,-0.4479389087900035,0.27786505314120613
0.0,-0.3101484252820313,0.3688010244416952,-0.8945213155108841
0.0,0.3033290491013047,0.27677398971136297,-0.5471475766510056
0.0,-1.2303646368570351,-0.33290511537708817,1.0160342482184481
0.0,-1.0769952682612012,-0.02231387316221681,0.321286770498691
0.0,-0.9236258996653672,-0.045320631844799876,0.27786505314120613
0.0,-0.46351779387786524,1.5191389585708484,0.8423473787885088
0.0,-0.9236258996653672,0.47233143851331905,1.0160342482184481
0.0,0.7634371548888067,-0.33290511537708817,-1.1550516196557932
0.0,-1.3837340054528693,-0.6135875713046015,-0.33003898986358143
0.0,-0.7702565310695333,0.010666315409266007,0.7555039440735393
0.0,0.6100677862929726,-0.10131908247820705,0.5383953572861151
0.0,1.0701758920804747,-0.10283752855125752,0.321286770498691
0.0,-0.9236258996653672,-0.2753882186706305,0.5383953572861151
0.0,-0.46351779387786524,-0.36741525340096276,0.45155192257114546
0.0,0.4566984176971387,1.012990267554021,0.5818170746435999
0.0,0.9168065234846406,0.4268930901152175,1.059455965575933
0.0,-0.6168871624736992,0.644882128632692,0.1910216184262365
0.0,-1.0769952682612012,0.5234064427886534,1.102877682933418
0.0,-0.46351779387786524,0.3342908864178206,0.6686605093585696
0.0,1.6836533664638107,0.26527061037007144,0.1910216184262365
0.0,0.7634371548888067,0.644882128632692,0.6686605093585696
0.0,1.0701758920804747,0.18474695498103075,0.45155192257114546
0.0,-1.0769952682612012,0.18474695498103075,0.27786505314120613
0.0,0.1499596805054707,-0.15846787104574336,-0.3734607072210662
0.0,1.0701758920804747,-0.10283752855125752,0.7555039440735393
0.0,0.3033290491013047,-0.40495860248954907,0.14759990106875168
0.0,-0.003409688090363286,0.012196264861657782,1.0160342482184481
0.0,-0.003409688090363286,0.08696823058005274,-1.3721602064432172
0.0,-0.46351779387786524,-0.10283752855125752,0.7555039440735393
0.0,-0.3101484252820313,-0.6254015418881079,0.321286770498691
0.0,-0.46351779387786524,-0.3961737017541916,-0.24319555514861177
0.0,1.3769146292721426,-0.3098983566945051,-0.06950868571867246
0.0,-0.3101484252820313,-0.27078686693411386,0.321286770498691
0.0,0.9168065234846406,0.02636842821012895,-0.1563521204336421
0.0,-0.46351779387786524,0.04670640288553237,0.27786505314120613
0.0,1.2235452606763086,-0.5514693228616272,-0.11293040307615729
0.0,-1.2303646368570351,0.012196264861657782,1.059455965575933
0.0,-1.2303646368570351,-0.6135875713046015,1.059455965575933
0.0,0.3033290491013047,-0.10283752855125752,-0.02608696836118763
0.0,-0.9236258996653672,1.0475004055778956,0.7120822267160544
0.0,2.2971308408471467,0.4263179211481529,-0.06950868571867246
0.0,0.7634371548888067,-0.33290511537708817,0.6686605093585696
0.0,-0.7702565310695333,0.1272300582745731,0.6252387920010848
0.0,-0.6168871624736992,-0.10283752855125752,0.017334748996297195
0.0,-0.7702565310695333,-0.14885104591642365,-0.2866172725060966
0.0,-0.7702565310695333,-0.06832739052738293,0.7555039440735393
0.0,-0.46351779387786524,-0.033817252503508345,-0.02608696836118763
0.0,0.6100677862929726,0.31128412773523756,0.3647084878561758
0.0,-1.0769952682612012,-0.3904220120835458,0.1910216184262365
0.0,0.9168065234846406,2.945557996890998,0.2344433357837213
0.0,-0.7702565310695333,0.29978074839394603,0.45155192257114546
0.0,-0.9236258996653672,-0.41849025767629716,0.7555039440735393
0.0,-0.003409688090363286,0.7599159220456073,-0.3734607072210662
0.0,-0.9236258996653672,-0.2063679426228813,0.27786505314120613
0.0,0.3033290491013047,0.06971316156811544,-0.4603041419360359
0.0,-0.6168871624736992,-0.2408780806467559,-0.11293040307615729
0.0,-0.6168871624736992,0.840439577434648,0.27786505314120613
0.0,-0.3101484252820313,0.04670640288553237,0.06075646635378202
0.0,-0.7702565310695333,-0.5859794608855018,0.6686605093585696
0.0,0.1499596805054707,-0.3789186327422543,0.6252387920010848
0.0,1.5302839978679765,0.15598850662780192,-0.11293040307615729
0.0,-1.0769952682612012,-0.4341348535804536,0.5818170746435999
0.0,0.9168065234846406,-0.6273916265141514,0.14759990106875168
0.0,-0.7702565310695333,0.9899835088714379,0.10417818371126684
0.0,-0.3101484252820313,0.5413517145610682,0.6252387920010848
0.0,-1.3837340054528693,-0.2753882186706305,0.49497363992863025
0.0,0.3033290491013047,0.18474695498103075,0.6252387920010848
0.0,2.2971308408471467,-0.5859794608855018,-0.19977383779112692
0.0,0.3033290491013047,-0.5307632400473025,-0.9813647502258538
0.0,-0.46351779387786524,-0.19486456328158977,1.0160342482184481
0.0,-1.2303646368570351,-0.21787132196417283,0.7989256614310241
0.0,1.2235452606763086,0.1272300582745731,0.5383953572861151
0.0,-0.46351779387786524,0.5873652319262344,1.0160342482184481
0.0,0.3033290491013047,-0.02231387316221681,-0.02608696836118763
0.0,-1.0769952682612012,0.3572976451004037,-0.2866172725060966
0.0,0.4566984176971387,0.3572976451004037,0.9291908135034785
0.0,-1.2303646368570351,-0.34210781885012137,0.017334748996297195
0.0,-0.15677905668619727,-0.5169591848377526,-0.02608696836118763
0.0,0.9168065234846406,0.16174019629844769,0.06075646635378202
0.0,0.4566984176971387,0.2422638516874884,0.8423473787885088
0.0,0.3033290491013047,0.29978074839394603,-0.2866172725060966
0.0,-1.0769952682612012,-0.48935107441865294,0.6686605093585696
0.0,1.6836533664638107,-0.19486456328158977,-0.2866172725060966
0.0,-0.6168871624736992,0.0927199202506985,0.7120822267160544
0.0,-0.9236258996653672,0.8979564741411057,0.8857690961459938
0.0,-0.3101484252820313,-0.12584428723384058,1.0160342482184481
0.0,-0.6168871624736992,-0.2753882186706305,0.321286770498691
0.0,-1.2303646368570351,0.3515459554297579,0.8857690961459938
0.0,1.8370227350596446,0.9324666121649803,-0.33003898986358143
0.0,1.2235452606763086,-0.46415867366122454,-1.3721602064432172
0.0,-0.15677905668619727,-0.07522941813215786,-0.1563521204336421
0.0,-1.0769952682612012,-0.2408780806467559,-1.0247864675833387
0.0,-0.3101484252820313,0.7829226807281904,-0.11293040307615729
0.0,-1.2303646368570351,0.07431451330463205,0.7120822267160544
0.0,-0.003409688090363286,0.18474695498103075,0.27786505314120613
0.0,-0.6168871624736992,0.04508396626323669,0.5818170746435999
0.0,1.3769146292721426,-0.3283037636405715,0.10417818371126684
0.0,0.4566984176971387,0.15483816869367276,-0.8076778807959145
0.0,-0.3101484252820313,-0.1718578045990067,-0.8076778807959145
0.0,0.1499596805054707,-0.6411956817237012,-0.67741272872346
0.0,-1.0769952682612012,-0.47554701920910314,-0.1563521204336421
0.0,-0.9236258996653672,0.17324357563973922,1.1462994002909026
0.0,-1.2303646368570351,-0.10283752855125752,0.06075646635378202
0.0,-1.2303646368570351,-0.3237024119040549,0.27786505314120613
0.0,-1.0769952682612012,-0.045320631844799876,0.14759990106875168
0.0,-1.3837340054528693,-0.016562183491571045,0.9291908135034785
0.0,0.9168065234846406,-0.35591187405967123,0.06075646635378202
0.0,0.4566984176971387,0.06971316156811544,1.1897211176483875
0.0,-0.003409688090363286,-0.2408780806467559,0.4081302052136606
0.0,1.3769146292721426,-0.2546821358563057,0.2344433357837213
0.0,1.9903921036554786,0.012196264861657782,0.5383953572861151
0.0,-0.6168871624736992,-0.189112873610944,0.6252387920010848
0.0,-1.2303646368570351,-0.14885104591642365,0.14759990106875168
0.0,-0.7702565310695333,-0.21787132196417283,-0.5471475766510056
0.0,-1.2303646368570351,-0.47094566747258654,1.059455965575933
0.0,-0.15677905668619727,-0.10283752855125752,0.7555039440735393
0.0,-0.3101484252820313,-0.10283752855125752,-0.1563521204336421
0.0,-0.3101484252820313,-0.14885104591642365,0.06075646635378202
0.0,-0.3101484252820313,-0.4479389087900035,0.7555039440735393
0.0,-0.15677905668619727,-0.3098983566945051,0.14759990106875168
0.0,0.1499596805054707,-0.16035442525771518,-0.24319555514861177
0.0,0.7634371548888067,-0.6273916265141514,-0.24319555514861177
0.0,0.7634371548888067,1.1050173022843532,0.4081302052136606
0.0,-0.15677905668619727,-0.5445672952568523,0.45155192257114546
0.0,-0.3101484252820313,0.3572976451004037,1.1462994002909026
0.0,-0.3101484252820313,-0.2753882186706305,0.1910216184262365
0.0,-0.7702565310695333,-0.17093753425170338,1.102877682933418
0.0,-0.9236258996653672,-0.29609430148495525,0.6252387920010848
0.0,1.0701758920804747,-0.045320631844799876,-1.4155819238007021
0.0,-0.7702565310695333,-0.12584428723384058,1.102877682933418
0.0,-0.9236258996653672,-0.2983949773532136,0.9726125308609633
0.0,-0.9236258996653672,-0.4275089070798697,-0.2866172725060966
0.0,-0.9236258996653672,0.449324679830736,0.7120822267160544
0.0,0.1499596805054707,0.15023681695715616,0.2344433357837213
0.0,0.6100677862929726,-0.06832739052738293,0.3647084878561758
0.0,0.4566984176971387,-0.26963652899998475,0.017334748996297195
0.0,0.4566984176971387,0.2077537136636138,0.45155192257114546
0.0,-0.7702565310695333,0.1272300582745731,0.45155192257114546
0.0,1.2235452606763086,0.22001631604143057,-1.1550516196557932
0.0,-1.2303646368570351,0.5873652319262344,1.059455965575933
0.0,-1.2303646368570351,-0.4617429639995533,0.5383953572861151
0.0,-1.0769952682612012,0.012196264861657782,1.276564552363357
0.0,-1.2303646368570351,0.29978074839394603,0.8423473787885088
0.0,0.4566984176971387,0.6333787492914005,0.6686605093585696
0.0,1.2235452606763086,0.1272300582745731,0.4081302052136606
0.0,-0.15677905668619727,-0.16035442525771518,0.2344433357837213
0.0,-0.9236258996653672,-0.10531064007584177,0.45155192257114546
0.0,-0.15677905668619727,0.644882128632692,0.49497363992863025
0.0,-0.3101484252820313,0.47233143851331905,-0.8076778807959145
0.0,0.3033290491013047,0.11572667893328156,1.059455965575933
0.0,1.0701758920804747,1.795220062761845,0.10417818371126684
0.0,0.7634371548888067,-0.07522941813215786,-0.6339910113659752
0.0,1.3769146292721426,0.31128412773523756,0.4081302052136606
0.0,-0.46351779387786524,0.4148145418068614,1.0160342482184481
0.0,-0.46351779387786524,-0.05682401118609141,0.7120822267160544
0.0,1.0701758920804747,0.2422638516874884,-0.67741272872346
0.0,-0.9236258996653672,-0.28689159801192204,0.5818170746435999
0.0,0.1499596805054707,0.07888135490312478,0.06075646635378202
0.0,-0.3101484252820313,0.7023990253391497,0.06075646635378202
0.0,-0.003409688090363286,-0.3525114751263855,0.3647084878561758
0.0,0.3033290491013047,-0.3098983566945051,0.8423473787885088
0.0,-0.46351779387786524,0.449324679830736,-0.02608696836118763
0.0,1.3769146292721426,0.3572976451004037,0.45155192257114546
0.0,-0.003409688090363286,0.3572976451004037,0.7555039440735393
0.0,-0.9236258996653672,-0.2408780806467559,0.6252387920010848
0.0,-0.3101484252820313,-0.4939524261551696,0.3647084878561758
0.0,-0.9236258996653672,0.2422638516874884,1.1462994002909026
0.0,-0.46351779387786524,-0.3545659786767401,1.059455965575933
0.0,-0.46351779387786524,0.3572976451004037,0.49497363992863025
0.0,-0.9236258996653672,-0.36741525340096276,0.8857690961459938
0.0,-0.3101484252820313,-0.4134287707661289,0.45155192257114546
0.0,-0.6168871624736992,-0.35016018438902546,0.6252387920010848
0.0,-0.6168871624736992,-0.2983949773532136,0.5818170746435999
0.0,0.6100677862929726,0.03520302354424084,-0.4603041419360359
0.0,-0.9236258996653672,0.2422638516874884,0.1910216184262365
0.0,2.757238946634648,0.1272300582745731,0.2344433357837213
0.0,0.1499596805054707,-0.22617676184858532,0.4081302052136606
0.0,0.4566984176971387,-0.3623537664907945,-0.19977383779112692
0.0,0.3033290491013047,-0.2926432876825678,-0.11293040307615729
0.0,0.3033290491013047,-0.35016018438902546,-0.5037258592935208
0.0,-1.2303646368570351,-0.4479389087900035,0.10417818371126684
0.0,-1.0769952682612012,0.3572976451004037,1.059455965575933
0.0,1.2235452606763086,0.38030440378298674,0.2344433357837213
0.0,-0.003409688090363286,-0.2753882186706305,0.49497363992863025
0.0,-0.6168871624736992,0.06971316156811544,0.7989256614310241
0.0,0.7634371548888067,-0.5629727022029187,-0.41688242457855107
0.0,-0.15677905668619727,2.50842958192192,0.7120822267160544
0.0,-1.2303646368570351,-0.3429820756800595,-1.1116299022983083
0.0,-1.2303646368570351,-0.3904220120835458,0.8423473787885088
0.0,0.1499596805054707,0.03520302354424084,-0.02608696836118763
0.0,0.1499596805054707,-0.2983949773532136,-1.3721602064432172
0.0,-0.6168871624736992,-0.42033079837090376,0.7120822267160544
0.0,-0.003409688090363286,0.1272300582745731,0.4081302052136606
0.0,-0.9236258996653672,-0.3144997084310217,-5.931440528979124
0.0,0.4566984176971387,-0.35591187405967123,0.27786505314120613
0.0,0.7634371548888067,0.18474695498103075,0.27786505314120613
0.0,-0.7702565310695333,-0.33290511537708817,0.5383953572861151
0.0,0.1499596805054707,-0.3789186327422543,-0.4603041419360359
0.0,-0.46351779387786524,-0.33290511537708817,1.1462994002909026
0.0,1.5302839978679765,0.2422638516874884,0.7120822267160544
0.0,-1.2303646368570351,0.5873652319262344,0.7989256614310241
0.0,0.6100677862929726,-0.5537699987298855,-1.3287384890857323
0.0,-1.2303646368570351,-0.045320631844799876,0.7120822267160544
0.0,-0.003409688090363286,-0.5169591848377526,-0.1563521204336421
0.0,1.2235452606763086,0.4148145418068614,1.1462994002909026
0.0,0.1499596805054707,-0.1718578045990067,0.9291908135034785
0.0,0.1499596805054707,-0.263884839329339,-1.1984733370132779
0.0,-0.6168871624736992,-0.4341348535804536,0.8857690961459938
0.0,0.9168065234846406,0.31128412773523756,-1.2853167717282477
0.0,-0.7702565310695333,0.9324666121649803,0.8857690961459938
0.0,1.5302839978679765,0.1272300582745731,-1.1984733370132779
0.0,1.0701758920804747,1.553649096594723,0.4081302052136606
0.0,0.4566984176971387,-0.21787132196417283,-0.5037258592935208
0.0,0.4566984176971387,0.012196264861657782,-0.24319555514861177
0.0,-0.46351779387786524,-0.6439564927656112,0.49497363992863025
0.0,-1.0769952682612012,-0.07930161441897506,0.8423473787885088
0.0,1.5302839978679765,-0.10283752855125752,0.3647084878561758
0.0,0.1499596805054707,-0.3904220120835458,-0.937943032868369
0.0,-0.3101484252820313,-0.2753882186706305,0.5818170746435999
0.0,-0.6168871624736992,-0.4617429639995533,0.9291908135034785
0.0,-0.46351779387786524,-0.2063679426228813,0.5383953572861151
0.0,-0.3101484252820313,-0.4479389087900035,-0.937943032868369
0.0,0.7634371548888067,-0.3789186327422543,0.4081302052136606
0.0,-0.9236258996653672,-0.01081049382092528,-0.24319555514861177
0.0,0.7634371548888067,-0.33290511537708817,-1.0247864675833387
0.0,-1.2303646368570351,-0.654999736933251,0.2344433357837213
0.0,1.8370227350596446,-0.2408780806467559,0.6686605093585696
0.0,-1.0769952682612012,-0.2983949773532136,0.7989256614310241
0.0,0.3033290491013047,0.14563546522063955,0.8423473787885088
0.0,0.1499596805054707,-0.2753882186706305,0.14759990106875168
0.0,-0.7702565310695333,-0.40192539142483735,0.8423473787885088
0.0,-0.6168871624736992,0.18474695498103075,0.321286770498691
0.0,1.5302839978679765,-0.3391629537387507,-0.6339910113659752
0.0,1.3769146292721426,0.3101798033184736,0.5818170746435999
0.0,0.9168065234846406,-0.2581331496586932,-0.02608696836118763
0.0,-0.7702565310695333,-0.033817252503508345,-0.6339910113659752
0.0,-0.7702565310695333,-0.33290511537708817,0.9726125308609633
0.0,-1.0769952682612012,-0.1718578045990067,0.9291908135034785
0.0,-1.3837340054528693,-0.4571416122630367,0.5818170746435999
0.0,1.0701758920804747,-0.36741525340096276,-0.06950868571867246
0.0,-0.46351779387786524,-0.2753882186706305,0.14759990106875168
0.0,-1.2303646368570351,-0.5169591848377526,1.0160342482184481
0.0,-0.15677905668619727,-0.4479389087900035,-0.5037258592935208
0.0,-0.15677905668619727,0.6333787492914005,1.1897211176483875
0.0,1.5302839978679765,0.010240690373638221,0.10417818371126684
0.0,0.1499596805054707,-0.6204895989093764,-0.5905692940084903
0.0,-0.9236258996653672,-0.2408780806467559,0.14759990106875168
0.0,-0.6168871624736992,-0.05682401118609141,0.6252387920010848
0.0,0.7634371548888067,0.6333787492914005,0.45155192257114546
0.0,0.4566984176971387,0.012196264861657782,0.5818170746435999
0.0,-0.15677905668619727,0.023699644202949312,0.2344433357837213
0.0,-0.9236258996653672,0.012196264861657782,0.4081302052136606
0.0,-0.46351779387786524,0.1272300582745731,0.27786505314120613
0.0,-0.9236258996653672,-0.4700253971252832,0.45155192257114546
0.0,-0.9236258996653672,-0.3098983566945051,1.1462994002909026
0.0,-0.15677905668619727,0.47233143851331905,-0.02608696836118763
0.0,-0.6168871624736992,-0.33290511537708817,0.5818170746435999
0.0,-1.0769952682612012,0.6103719906088174,0.4081302052136606
0.0,-0.3101484252820313,0.1272300582745731,0.6686605093585696
0.0,-1.3837340054528693,0.1272300582745731,0.2344433357837213
0.0,-1.2303646368570351,-0.41918046043677465,0.321286770498691
0.0,-0.6168871624736992,-0.6315328430770163,-0.02608696836118763
0.0,-0.6168871624736992,0.34579426575911215,-0.8510995981533993
0.0,0.1499596805054707,-0.2821522057233099,0.1910216184262365
0.0,-0.6168871624736992,-0.5859794608855018,-0.5471475766510056
0.0,-1.0769952682612012,0.47233143851331905,0.4081302052136606
0.0,0.3033290491013047,-0.16035442525771518,-0.67741272872346
0.0,1.2235452606763086,-0.2408780806467559,-0.2866172725060966
0.0,1.0701758920804747,-0.36741525340096276,-0.1563521204336421
0.0,-1.0769952682612012,-0.14885104591642365,0.49497363992863025
0.0,0.6100677862929726,-0.1460442213571485,0.5818170746435999
0.0,0.4566984176971387,-0.13734766657513212,-0.5471475766510056
0.0,0.6100677862929726,-0.654999736933251,-1.4590036411581868
0.0,-0.46351779387786524,-0.40192539142483735,-0.2866172725060966
0.0,-1.0769952682612012,0.10422329959199003,0.5383953572861151
0.0,-0.9236258996653672,-0.016562183491571045,0.4081302052136606
0.0,1.0701758920804747,0.012196264861657782,0.1910216184262365
0.0,-0.9236258996653672,-0.10283752855125752,1.1462994002909026
0.0,0.4566984176971387,0.5873652319262344,0.2344433357837213
0.0,1.8370227350596446,0.06971316156811544,0.1910216184262365
0.0,-1.3837340054528693,0.16749188596909345,1.059455965575933
0.0,-0.15677905668619727,-0.3789186327422543,-0.5471475766510056
0.0,1.5302839978679765,-0.4727862081671932,0.10417818371126684
0.0,0.1499596805054707,0.3227875070765291,0.27786505314120613
0.0,-0.6168871624736992,-0.07983076986867446,0.3647084878561758
0.0,0.3033290491013047,0.4148145418068614,0.2344433357837213
0.0,0.4566984176971387,-0.16035442525771518,0.1910216184262365
0.0,0.4566984176971387,0.012196264861657782,-5.931440528979124
0.0,-0.3101484252820313,-0.2063679426228813,0.1910216184262365
0.0,-1.0769952682612012,-0.5169591848377526,-0.937943032868369
0.0,-0.6168871624736992,0.18474695498103075,0.321286770498691
0.0,-0.7702565310695333,0.18474695498103075,0.9291908135034785
0.0,-0.3101484252820313,0.29978074839394603,0.9726125308609633
0.0,-1.2303646368570351,0.3342908864178206,0.45155192257114546
0.0,-1.0769952682612012,0.2882773690526545,0.7555039440735393
0.0,-0.3101484252820313,1.5076355792295568,1.1462994002909026
0.0,-0.6168871624736992,-0.10283752855125752,0.14759990106875168
0.0,-0.003409688090363286,0.7599159220456073,-0.4603041419360359
0.0,-1.2303646368570351,0.34579426575911215,0.9726125308609633
0.0,-0.003409688090363286,-0.10283752855125752,-0.33003898986358143
0.0,-0.9236258996653672,0.11012453319407259,0.14759990106875168
0.0,-0.003409688090363286,-0.06832739052738293,0.14759990106875168
0.0,0.6100677862929726,0.3572976451004037,0.3647084878561758
0.0,-0.7702565310695333,-0.2753882186706305,0.7555039440735393
0.0,-1.0769952682612012,-0.35591187405967123,-0.11293040307615729
0.0,-0.46351779387786524,-0.33290511537708817,0.017334748996297195
0.0,0.4566984176971387,-0.5744760815442103,-0.02608696836118763
0.0,-0.3101484252820313,1.2775679924037262,1.1462994002909026
0.0,0.4566984176971387,-0.13044563897035721,0.4081302052136606
0.0,-0.7702565310695333,-0.045320631844799876,1.1462994002909026
0.0,0.3033290491013047,-0.21787132196417283,-1.0682081849408234
0.0,1.0701758920804747,-0.4479389087900035,0.1910216184262365
0.0,-0.46351779387786524,0.9324666121649803,1.0160342482184481
0.0,-0.9236258996653672,0.18474695498103075,0.27786505314120613
0.0,-0.6168871624736992,-0.4134287707661289,-0.7208344460809448
0.0,-0.003409688090363286,-0.21787132196417283,0.4081302052136606
0.0,-0.15677905668619727,0.6563855079739835,0.14759990106875168
0.0,0.6100677862929726,-0.5917679613700397,-0.1563521204336421
0.0,-0.9236258996653672,-0.23512639097611013,0.321286770498691
0.0,1.8370227350596446,-0.572175405675952,-0.2866172725060966
0.0,0.1499596805054707,0.04670640288553237,-1.1984733370132779
0.0,-0.6168871624736992,-0.5169591848377526,-0.937943032868369
0.0,1.0701758920804747,-0.3904220120835458,0.6252387920010848
0.0,-0.003409688090363286,-0.08673279747344939,0.1910216184262365
0.0,0.9168065234846406,-0.07522941813215786,0.6252387920010848
0.0,0.7634371548888067,0.7599159220456073,-1.0682081849408234
0.0,1.9903921036554786,0.6678888873152751,0.321286770498691
0.0,-0.15677905668619727,-0.3904220120835458,-0.67741272872346
0.0,-0.9236258996653672,-0.33290511537708817,0.5383953572861151
0.0,-0.15677905668619727,-0.033817252503508345,-0.7642561634384296
0.0,-0.3101484252820313,0.47233143851331905,-1.5892687932306413
0.0,0.3033290491013047,-0.033817252503508345,0.14759990106875168
0.0,-0.9236258996653672,1.5076355792295568,0.5818170746435999
0.0,-0.003409688090363286,0.1272300582745731,0.6686605093585696
0.0,-0.9236258996653672,-0.4479389087900035,0.7120822267160544
0.0,-1.2303646368570351,-0.06832739052738293,-0.11293040307615729
0.0,-0.9236258996653672,0.2422638516874884,1.059455965575933
0.0,0.6100677862929726,-0.2753882186706305,0.321286770498691
0.0,0.1499596805054707,0.08121654090940697,-5.931440528979124
0.0,-0.3101484252820313,0.2422638516874884,0.017334748996297195
0.0,-0.46351779387786524,0.27677398971136297,0.14759990106875168
0.0,0.1499596805054707,-0.4134287707661289,0.8423473787885088
0.0,-0.3101484252820313,-0.16035442525771518,0.2344433357837213
0.0,-0.7702565310695333,-0.4479389087900035,0.06075646635378202
0.0,-0.9236258996653672,0.6563855079739835,0.8423473787885088
0.0,-0.3101484252820313,-0.16035442525771518,-0.19977383779112692
0.0,-0.003409688090363286,-0.10283752855125752,-0.1563521204336421
0.0,1.0701758920804747,0.3572976451004037,0.49497363992863025
0.0,-0.9236258996653672,-0.32140173603579664,0.9291908135034785
0.0,-0.46351779387786524,-0.07983076986867446,0.7555039440735393
0.0,-0.6168871624736992,6.523108972032665,0.7989256614310241
0.0,1.3769146292721426,-0.2236230116348186,0.49497363992863025
0.0,1.3769146292721426,0.47233143851331905,0.49497363992863025
