LoanStatus,loan_amnt,sub_grade,annual_inc,last_fico_range_low
0.0,0.1860869013278356,0.1446332994641656,0.15432156737155361,0.3043132100052304
0.0,0.14438965383587435,0.11801971338598405,0.1446344016657131,0.0330734225217794
0.0,0.13007072072566486,0.13115893926873756,0.1290681597355689,0.009987806621016442
0.0,0.1865607122904028,0.11801971338598405,0.11999630819993683,0.007774264791359143
0.0,0.16825559602762036,0.2573928578777665,0.12408890700823426,0.008098672462367871
0.0,0.1389910675815918,0.11801971338598405,0.18320861916282652,0.005363749560228649
0.0,0.16094452097398676,0.20198996518095946,0.1212534751681751,0.3710716892682972
0.0,0.1371391316370976,0.15784961558379265,0.17924699916593284,0.15702466096227846
0.0,0.13111838504254406,0.037701480086089964,0.12408890700823426,0.005363749560228649
0.0,0.13634719282992025,0.18162829368788183,0.18770701436279053,0.4889710041884317
0.0,0.15639618169190564,0.11801971338598405,0.14008388364547214,0.0059580533634665325
0.0,0.16094452097398676,0.08397888263336178,0.14544699629332286,0.4889710041884317
0.0,0.1276308286086008,0.08397888263336178,0.18453816101105014,0.006388552158299749
0.0,0.16094452097398676,0.3193400261627112,0.11949345301794337,0.04478030629962879
0.0,0.17167280290365877,0.13115893926873756,0.18158830557599984,0.0330734225217794
0.0,0.12493531915184028,0.1702194418625429,0.17924699916593284,0.015079584615642898
0.0,0.13997522716382696,0.11801971338598405,0.17430587842841047,0.31711085889089935
0.0,0.18616032199934401,0.27491356490157104,0.11898658355302537,0.018935075300514987
0.0,0.1877080421480974,0.21133844593992004,0.12778327854720536,0.006040939339512743
0.0,0.16281482890620555,0.2573928578777665,0.17506517541525038,0.00842470507537359
0.0,0.1865607122904028,0.21133844593992004,0.12804338553040884,0.04478030629962879
0.0,0.1370865642423254,0.09426141230655438,0.14943701964020642,0.006934532445656363
0.0,0.12493531915184028,0.11801971338598405,0.1446344016657131,0.00932337314673283
0.0,0.1329610437399265,0.22049462067937245,0.1298894608030001,0.011015597898785607
0.0,0.13876750294486714,0.2297181854877013,0.17036348242085358,0.23278662629982422
0.0,0.16094452097398676,0.06599335952188536,0.18014717040313696,0.31711085889089935
0.0,0.1389910675815918,0.13115893926873756,0.11986809377281428,0.00932337314673283
0.0,0.1865607122904028,0.07484787798189661,0.11958065236297732,0.008890527927377502
0.0,0.13247138578728154,0.11801971338598405,0.11906467024524661,0.0059580533634665325
0.0,0.1877080421480974,0.1446332994641656,0.11999630819993683,0.008351475531302294
0.0,0.1306476548167721,0.10564684892282342,0.13794307401523906,0.44788708492177287
0.0,0.1329610437399265,0.21133844593992004,0.1828340291354127,0.007347452948743471
0.0,0.18487130054463308,0.1702194418625429,0.1178867972462433,0.012605108552766149
0.0,0.14188368370752721,0.15784961558379265,0.11503012021785086,0.012605108552766149
0.0,0.1370865642423254,0.20198996518095946,0.11722852845313735,0.005363749560228649
0.0,0.1370865642423254,0.21133844593992004,0.1781075752636006,0.15702466096227846
0.0,0.18762101334389394,0.29773033867216747,0.11898475246073842,0.009987806621016442
0.0,0.1306476548167721,0.18162829368788183,0.11995524835925812,0.012605108552766149
0.0,0.18616032199934401,0.07484787798189661,0.14846422470716789,0.005248891266397777
0.0,0.12508373399570946,0.22049462067937245,0.1813419267938508,0.18364862360397077
0.0,0.13876750294486714,0.2297181854877013,0.12015763336292831,0.0059580533634665325
0.0,0.18487130054463308,0.19216344266112134,0.11949345301794337,0.007774264791359143
0.0,0.12640849816334346,0.09426141230655438,0.17749090688880065,0.08053801687181866
0.0,0.13651545653273617,0.13115893926873756,0.16813716483384397,0.0330734225217794
0.0,0.13876750294486714,0.06599335952188536,0.18694783984804,0.08053801687181866
0.0,0.1329610437399265,0.053954238731853656,0.12491604620449522,0.005248891266397777
0.0,0.12982502997100676,0.1446332994641656,0.17880001409767754,0.0059580533634665325
0.0,0.1276308286086008,0.24825613946846492,0.11958065236297732,0.3043132100052304
0.0,0.18487130054463308,0.18162829368788183,0.11999630819993683,0.009987806621016442
0.0,0.13876750294486714,0.09426141230655438,0.14943701964020642,0.005291367151515561
0.0,0.16825559602762036,0.07484787798189661,0.11915008221968983,0.008351475531302294
0.0,0.13485578435286819,0.24825613946846492,0.17430587842841047,0.23278662629982422
0.0,0.12493531915184028,0.15784961558379265,0.14943701964020642,0.00932337314673283
0.0,0.13876750294486714,0.13115893926873756,0.1613833111402674,0.018935075300514987
0.0,0.18487130054463308,0.2390005334698099,0.11809469933612025,0.35015476468871765
0.0,0.18487130054463308,0.2297181854877013,0.1178867972462433,0.3710716892682972
0.0,0.18028090089537493,0.19216344266112134,0.11936419341752323,0.27316076513813353
0.0,0.1276308286086008,0.10564684892282342,0.17749090688880065,0.009987806621016442
0.0,0.16960835487627,0.10564684892282342,0.18551343125861877,0.28978970565631607
0.0,0.18640177242706063,0.08397888263336178,0.14943701964020642,0.35015476468871765
0.0,0.13876750294486714,0.19216344266112134,0.13795137678275204,0.08053801687181866
0.0,0.1283608221353952,0.11801971338598405,0.17963696273950278,0.13020318833747502
0.0,0.12508373399570946,0.1702194418625429,0.1212534751681751,0.04478030629962879
0.0,0.16094452097398676,0.1446332994641656,0.14943701964020642,0.23278662629982422
0.0,0.18028090089537493,0.1446332994641656,0.1193643652748415,0.2091349545794604
0.0,0.1283608221353952,0.24825613946846492,0.11958065236297732,0.009987806621016442
0.0,0.13634719282992025,0.19216344266112134,0.18518590714973765,0.0330734225217794
0.0,0.13634719282992025,0.07484787798189661,0.17069984565636104,0.15702466096227846
0.0,0.16094452097398676,0.09426141230655438,0.12804827590372345,0.10427708794980295
0.0,0.1329610437399265,0.08397888263336178,0.1212534751681751,0.08053801687181866
0.0,0.1370865642423254,0.15784961558379265,0.17069984565636104,0.23278662629982422
0.0,0.16094452097398676,0.1446332994641656,0.13405956462167049,0.007347452948743471
0.0,0.14748881782951828,0.053954238731853656,0.1834541162797227,0.4812175458256299
0.0,0.1370865642423254,0.15784961558379265,0.1369306438203058,0.008351475531302294
0.0,0.13876750294486714,0.1446332994641656,0.14943701964020642,0.006388552158299749
0.0,0.12625751110332176,0.1702194418625429,0.18097608101960794,0.28978970565631607
0.0,0.13634719282992025,0.1446332994641656,0.1713132759541809,0.015079584615642898
0.0,0.13876750294486714,0.11801971338598405,0.12408890700823426,0.2541816690556547
0.0,0.16094452097398676,0.1446332994641656,0.14943701964020642,0.411024303821965
0.0,0.18487130054463308,0.1446332994641656,0.1219244657428458,0.00842470507537359
0.0,0.1329610437399265,0.27491356490157104,0.1786870319833557,0.5367028649051316
0.0,0.16960835487627,0.24825613946846492,0.1794695344815234,0.0056079448754841514
0.0,0.12493531915184028,0.13115893926873756,0.18037977194516197,0.012605108552766149
0.0,0.18028090089537493,0.06599335952188536,0.17524378775729643,0.024711977777045046
0.0,0.14748881782951828,0.19216344266112134,0.15565449217135893,0.005532615145275737
0.0,0.187847446160334,0.08397888263336178,0.11547242147732767,0.04478030629962879
0.0,0.13876750294486714,0.037701480086089964,0.12408890700823426,0.015079584615642898
0.0,0.1865607122904028,0.09426141230655438,0.1137934076694418,0.018935075300514987
0.0,0.1865607122904028,0.11801971338598405,0.1414131849940244,0.04478030629962879
0.0,0.1283608221353952,0.15784961558379265,0.1166612285757169,0.13020318833747502
0.0,0.16960835487627,0.1446332994641656,0.18784425193189824,0.005291367151515561
0.0,0.16094452097398676,0.06599335952188536,0.11940735128894595,0.006934532445656363
0.0,0.16825559602762036,0.2297181854877013,0.14943701964020642,0.08053801687181866
0.0,0.16281482890620555,0.15784961558379265,0.18158830557599984,0.060512028664240713
0.0,0.18487130054463308,0.1702194418625429,0.11706562030785457,0.007347452948743471
0.0,0.1370865642423254,0.24825613946846492,0.16500076866289567,0.008890527927377502
0.0,0.18028090089537493,0.20198996518095946,0.11728978939079766,0.6431233446902568
0.0,0.13876750294486714,0.037701480086089964,0.13421899107547547,0.007774264791359143
0.0,0.1329610437399265,0.10564684892282342,0.18679485571146195,0.005363749560228649
0.0,0.16094452097398676,0.18162829368788183,0.12408890700823426,0.011015597898785607
0.0,0.1877080421480974,0.06599335952188536,0.17880001409767754,0.008098672462367871
0.0,0.13109702017697325,0.15784961558379265,0.12178409390702705,0.6431233446902568
0.0,0.18487130054463308,0.15784961558379265,0.11893687412352406,0.007347452948743471
0.0,0.16094452097398676,0.1446332994641656,0.12933643347776608,0.005291367151515561
0.0,0.1370865642423254,0.10564684892282342,0.17204922502196907,0.009987806621016442
0.0,0.1329610437399265,0.06599335952188536,0.12125194117894386,0.008890527927377502
0.0,0.18717390206475748,0.29773033867216747,0.1192356661873048,0.31711085889089935
0.0,0.12460668299313434,0.2390005334698099,0.17924699916593284,0.007774264791359143
0.0,0.1283608221353952,0.1702194418625429,0.1323326226208915,0.04478030629962879
0.0,0.12499675713994152,0.18162829368788183,0.17924699916593284,0.005248891266397777
0.0,0.15334949698096956,0.1702194418625429,0.13076134150214516,0.009987806621016442
0.0,0.15145188695051584,0.053954238731853656,0.11880946332434301,0.005532615145275737
0.0,0.18028090089537493,0.18162829368788183,0.1674878688460041,0.08053801687181866
0.0,0.13876750294486714,0.11801971338598405,0.13405956462167049,0.007347452948743471
0.0,0.1865607122904028,0.27491356490157104,0.11830365353373765,0.2091349545794604
0.0,0.12460668299313434,0.06599335952188536,0.1870999351531394,0.006866464321792734
0.0,0.12508373399570946,0.10564684892282342,0.11919285268582937,0.012605108552766149
0.0,0.12493531915184028,0.06599335952188536,0.17736156263878364,0.42987607024346347
0.0,0.12508373399570946,0.2663128341815264,0.16996353248504992,0.060512028664240713
0.0,0.1865607122904028,0.07484787798189661,0.14042614820120863,0.00842470507537359
0.0,0.16825559602762036,0.2573928578777665,0.17324623597192407,0.4205517282319179
0.0,0.13689380220588726,0.06599335952188536,0.18158830557599984,0.42987607024346347
0.0,0.12640849816334346,0.2297181854877013,0.17812184758960903,0.018935075300514987
0.0,0.15054127568488562,0.1702194418625429,0.1760761307047771,0.008351475531302294
0.0,0.18724186109376703,0.11801971338598405,0.1323326226208915,0.0059580533634665325
0.0,0.18616032199934401,0.07484787798189661,0.11851366436246576,0.005532615145275737
0.0,0.12537112650758633,0.15784961558379265,0.18097608101960794,0.10427708794980295
0.0,0.13876750294486714,0.1446332994641656,0.16656933988450007,0.10427708794980295
0.0,0.18241608728055167,0.29773033867216747,0.11747413141230711,0.006388552158299749
0.0,0.1865607122904028,0.07484787798189661,0.11958065236297732,0.008351475531302294
0.0,0.12508373399570946,0.20198996518095946,0.11932142244466329,0.006866464321792734
0.0,0.1329610437399265,0.07484787798189661,0.13168590472268,0.007774264791359143
0.0,0.15419492963622886,0.2390005334698099,0.12933643347776608,0.012605108552766149
0.0,0.13239774258197673,0.06599335952188536,0.14943701964020642,0.006040939339512743
0.0,0.12463433506242715,0.1702194418625429,0.12804827590372345,0.42987607024346347
0.0,0.1276308286086008,0.13115893926873756,0.1212534751681751,0.007774264791359143
0.0,0.12508373399570946,0.06599335952188536,0.18037977194516197,0.011015597898785607
0.0,0.13664918357743772,0.06599335952188536,0.1717920061655996,0.5176391144465416
0.0,0.12508373399570946,0.11801971338598405,0.17924699916593284,0.0059580533634665325
0.0,0.1306476548167721,0.06599335952188536,0.1834541162797227,0.15702466096227846
0.0,0.12508373399570946,0.053954238731853656,0.1193643652748415,0.005532615145275737
0.0,0.1865607122904028,0.10564684892282342,0.11809469933612025,0.060512028664240713
0.0,0.1865607122904028,0.27491356490157104,0.149802755797009,0.015079584615642898
0.0,0.13182099634567696,0.06599335952188536,0.1878548741415513,0.0059580533634665325
0.0,0.18487130054463308,0.29773033867216747,0.11915008221968983,0.006388552158299749
0.0,0.1865607122904028,0.07484787798189661,0.1446344016657131,0.009987806621016442
0.0,0.13634719282992025,0.15784961558379265,0.12191277421844972,0.2541816690556547
0.0,0.1276308286086008,0.32028018999992397,0.1323326226208915,0.27316076513813353
0.0,0.14438965383587435,0.2297181854877013,0.12408890700823426,0.006866464321792734
0.0,0.13634719282992025,0.13115893926873756,0.18085533594639192,0.42987607024346347
0.0,0.16363303362032006,0.08397888263336178,0.18199940576082937,0.42987607024346347
0.0,0.18487130054463308,0.22049462067937245,0.1212534751681751,0.018935075300514987
0.0,0.12493531915184028,0.21133844593992004,0.12408890700823426,0.27316076513813353
0.0,0.12689860385527998,0.06599335952188536,0.1646026969118516,0.005248891266397777
0.0,0.13686562502083569,0.20198996518095946,0.18803017610033415,0.10427708794980295
0.0,0.14223760795907253,0.19216344266112134,0.12215463601021011,0.4650110867814853
0.0,0.1329610437399265,0.1702194418625429,0.1760761307047771,0.00932337314673283
0.0,0.1370865642423254,0.11801971338598405,0.18670266021019588,0.012605108552766149
0.0,0.13689380220588726,0.15784961558379265,0.1627136165848613,0.024711977777045046
0.0,0.1329610437399265,0.2297181854877013,0.12933643347776608,0.32866051647801586
0.0,0.18487130054463308,0.18162829368788183,0.119047267297884,0.28978970565631607
0.0,0.1276308286086008,0.13115893926873756,0.15804851448310828,0.024711977777045046
0.0,0.1329610437399265,0.1446332994641656,0.18097608101960794,0.2091349545794604
0.0,0.17575596800261736,0.11801971338598405,0.15432156737155361,0.010902430761556363
0.0,0.13634719282992025,0.13115893926873756,0.17749090688880065,0.18364862360397077
0.0,0.13876750294486714,0.1446332994641656,0.17736156263878364,0.007774264791359143
0.0,0.16825559602762036,0.1702194418625429,0.15432156737155361,0.2091349545794604
0.0,0.13634719282992025,0.10564684892282342,0.12408890700823426,0.008890527927377502
0.0,0.16094452097398676,0.07484787798189661,0.186483706903196,0.006934532445656363
0.0,0.1389910675815918,0.2663128341815264,0.12215463601021011,0.10427708794980295
0.0,0.1283608221353952,0.07484787798189661,0.1567361985492169,0.011015597898785607
0.0,0.12508373399570946,0.10564684892282342,0.14846422470716789,0.08053801687181866
0.0,0.12537112650758633,0.11801971338598405,0.17645788946253052,0.0330734225217794
0.0,0.1336372224955792,0.19216344266112134,0.17896833668331324,0.018935075300514987
0.0,0.12493531915184028,0.07484787798189661,0.12762567705479932,0.006934532445656363
0.0,0.14013645443650566,0.19216344266112134,0.1781075752636006,0.23278662629982422
0.0,0.18752176843368668,0.08397888263336178,0.1298894608030001,0.18364862360397077
0.0,0.18028090089537493,0.07484787798189661,0.17524731648136696,0.008890527927377502
0.0,0.1865607122904028,0.08397888263336178,0.13126319417148793,0.005363749560228649
0.0,0.13876750294486714,0.1446332994641656,0.11813640586261187,0.0059580533634665325
0.0,0.187847446160334,0.09426141230655438,0.11958065236297732,0.23278662629982422
0.0,0.13017804824608856,0.15784961558379265,0.18803808583395656,0.5242230086308605
0.0,0.12527034214741328,0.18162829368788183,0.1395189603562025,0.007774264791359143
0.0,0.15639618169190564,0.22049462067937245,0.12933643347776608,0.08053801687181866
0.0,0.13634719282992025,0.13115893926873756,0.18803808583395656,0.012605108552766149
0.0,0.1276308286086008,0.08397888263336178,0.17139449096429277,0.007774264791359143
0.0,0.1495658374197255,0.13115893926873756,0.1786870319833557,0.060512028664240713
0.0,0.1329610437399265,0.1446332994641656,0.12933643347776608,0.0330734225217794
0.0,0.1276308286086008,0.15784961558379265,0.14943701964020642,0.08053801687181866
0.0,0.1283608221353952,0.1446332994641656,0.1263485821908066,0.6431233446902568
0.0,0.14204095223227167,0.11801971338598405,0.15494323006143604,0.4812175458256299
0.0,0.15681857022971862,0.053954238731853656,0.1191073547518337,0.008592679510162947
0.0,0.16094452097398676,0.11801971338598405,0.11836864367206944,0.08053801687181866
0.0,0.1370865642423254,0.06599335952188536,0.1862542939658012,0.005291367151515561
0.0,0.1777450285562627,0.2297181854877013,0.182209845063549,0.005248891266397777
0.0,0.1370865642423254,0.06599335952188536,0.17069984565636104,0.04478030629962879
0.0,0.13812040559670152,0.10564684892282342,0.1781075752636006,0.15702466096227846
0.0,0.15639618169190564,0.11801971338598405,0.11938585288157615,0.005291367151515561
0.0,0.1283608221353952,0.18162829368788183,0.1760761307047771,0.08053801687181866
0.0,0.16539159087385977,0.2663128341815264,0.11999630819993683,0.006388552158299749
0.0,0.1865607122904028,0.22049462067937245,0.11897942996801142,0.15702466096227846
0.0,0.18487130054463308,0.31714599349931477,0.11646056652468127,0.018935075300514987
0.0,0.1276308286086008,0.3039777775243876,0.17442454091813295,0.10427708794980295
0.0,0.12508373399570946,0.15784961558379265,0.1212534751681751,0.04478030629962879
0.0,0.1306476548167721,0.2390005334698099,0.11999630819993683,0.04478030629962879
0.0,0.1865607122904028,0.2663128341815264,0.11626092122239998,0.28978970565631607
0.0,0.14223760795907253,0.18162829368788183,0.15432156737155361,0.0330734225217794
0.0,0.13461218826242394,0.1446332994641656,0.182209845063549,0.15702466096227846
0.0,0.18028090089537493,0.22049462067937245,0.12049979795563569,0.0056079448754841514
0.0,0.13111838504254406,0.1446332994641656,0.18522133882704558,0.008592679510162947
0.0,0.1276308286086008,0.22049462067937245,0.17069984565636104,0.012605108552766149
0.0,0.1370865642423254,0.13115893926873756,0.18694783984804,0.31711085889089935
0.0,0.18487130054463308,0.19216344266112134,0.11747413141230711,0.007347452948743471
0.0,0.16825559602762036,0.07484787798189661,0.17924699916593284,0.018935075300514987
0.0,0.16094452097398676,0.10564684892282342,0.11880946332434301,0.42987607024346347
0.0,0.1276308286086008,0.053954238731853656,0.12166953712453978,0.007774264791359143
0.0,0.12493531915184028,0.10564684892282342,0.12491604620449522,0.060512028664240713
0.0,0.1329610437399265,0.07484787798189661,0.1178867972462433,0.005248891266397777
0.0,0.18487130054463308,0.27491356490157104,0.11915008221968983,0.060512028664240713
0.0,0.1283608221353952,0.13115893926873756,0.1781075752636006,0.15702466096227846
0.0,0.13876750294486714,0.10564684892282342,0.14943701964020642,0.2541816690556547
0.0,0.15525327605033504,0.08397888263336178,0.11834557102383648,0.006866464321792734
0.0,0.18487130054463308,0.13115893926873756,0.11686291171582563,0.007774264791359143
0.0,0.1374177541462966,0.22049462067937245,0.17749090688880065,0.3395109342765192
0.0,0.1276308286086008,0.07484787798189661,0.12584643263373643,0.008351475531302294
0.0,0.12463433506242715,0.07484787798189661,0.17088157385381753,0.008890527927377502
0.0,0.1276308286086008,0.10564684892282342,0.12408890700823426,0.0059580533634665325
0.0,0.1865607122904028,0.13115893926873756,0.11897942996801142,0.0330734225217794
0.0,0.12508373399570946,0.09426141230655438,0.17681951412507307,0.008098672462367871
0.0,0.16094452097398676,0.2390005334698099,0.1212534751681751,0.08053801687181866
0.0,0.1276308286086008,0.08397888263336178,0.12035821465342944,0.018935075300514987
0.0,0.12508373399570946,0.11801971338598405,0.11830365353373765,0.2541816690556547
0.0,0.18028090089537493,0.29073107682975524,0.17069984565636104,0.27316076513813353
0.0,0.1283608221353952,0.07484787798189661,0.12012672936568167,0.008098672462367871
0.0,0.12493531915184028,0.07484787798189661,0.11965538895232865,0.007774264791359143
0.0,0.13876750294486714,0.08397888263336178,0.1323326226208915,0.3813145141842867
0.0,0.1562715951893675,0.11801971338598405,0.18158830557599984,0.13020318833747502
0.0,0.1276308286086008,0.08397888263336178,0.11872473636901222,0.008592679510162947
0.0,0.1865607122904028,0.13115893926873756,0.11936539643326105,0.08053801687181866
0.0,0.12493531915184028,0.2663128341815264,0.16671004085334828,0.08053801687181866
0.0,0.16960835487627,0.11801971338598405,0.1686975216813932,0.008592679510162947
0.0,0.14584891540623676,0.09426141230655438,0.17011421105506627,0.008351475531302294
0.0,0.13422680914882854,0.08397888263336178,0.17524378775729643,0.6431233446902568
0.0,0.13876750294486714,0.15784961558379265,0.13338474130290814,0.005291367151515561
0.0,0.18139900633509248,0.1446332994641656,0.11932142244466329,0.012605108552766149
0.0,0.16825559602762036,0.2663128341815264,0.17069984565636104,0.2091349545794604
0.0,0.15639618169190564,0.08397888263336178,0.12060380848893547,0.009987806621016442
0.0,0.16094452097398676,0.11801971338598405,0.13405956462167049,0.006388552158299749
0.0,0.1865607122904028,0.20198996518095946,0.11872473636901222,0.008351475531302294
0.0,0.14291171991531823,0.15784961558379265,0.18320861916282652,0.3710716892682972
0.0,0.1370865642423254,0.21133844593992004,0.18518590714973765,0.00932337314673283
0.0,0.16825559602762036,0.15784961558379265,0.11915008221968983,0.008890527927377502
0.0,0.13651545653273617,0.15784961558379265,0.1812781648931628,0.060512028664240713
0.0,0.1374177541462966,0.10564684892282342,0.16302869744115653,0.10427708794980295
0.0,0.1336372224955792,0.053954238731853656,0.1755884718748408,0.10427708794980295
0.0,0.1495658374197255,0.06599335952188536,0.1567361985492169,0.28978970565631607
0.0,0.1865607122904028,0.3093657057761551,0.11953656880743672,0.4013023072387713
0.0,0.12597281937318938,0.07484787798189661,0.11932142244466329,0.32866051647801586
0.0,0.18487130054463308,0.3198828623705206,0.11755633106286922,0.4650110867814853
0.0,0.13182099634567696,0.11801971338598405,0.18596383179908121,0.23278662629982422
0.0,0.16825559602762036,0.21133844593992004,0.13152806074283502,0.006388552158299749
0.0,0.1276308286086008,0.2573928578777665,0.11915008221968983,0.13020318833747502
0.0,0.13182099634567696,0.053954238731853656,0.17478905063326977,0.0330734225217794
0.0,0.13634719282992025,0.07484787798189661,0.18703202086239776,0.23278662629982422
0.0,0.1370865642423254,0.07484787798189661,0.15432156737155361,0.00842470507537359
0.0,0.13634719282992025,0.07484787798189661,0.18465468319603082,0.006934532445656363
0.0,0.13876750294486714,0.10564684892282342,0.11999630819993683,0.08053801687181866
0.0,0.1329610437399265,0.037701480086089964,0.1193643652748415,0.008098672462367871
0.0,0.12913855004069952,0.037701480086089964,0.18770701436279053,0.008592679510162947
0.0,0.16094452097398676,0.11801971338598405,0.11508416088805459,0.012605108552766149
0.0,0.14204095223227167,0.11801971338598405,0.18097608101960794,0.00932337314673283
0.0,0.1865607122904028,0.29773033867216747,0.11958065236297732,0.006040939339512743
0.0,0.13876750294486714,0.08397888263336178,0.11809469933612025,0.10427708794980295
0.0,0.1276308286086008,0.13115893926873756,0.11767994276397241,0.15702466096227846
0.0,0.1276308286086008,0.13115893926873756,0.11830365353373765,0.005363749560228649
0.0,0.18487130054463308,0.24825613946846492,0.11842953294477591,0.024711977777045046
0.0,0.13634719282992025,0.037701480086089964,0.1781075752636006,0.0059580533634665325
0.0,0.17828242224123653,0.13115893926873756,0.13692862939909844,0.08053801687181866
0.0,0.12517628011424223,0.08397888263336178,0.12850700047942112,0.008351475531302294
0.0,0.13876750294486714,0.11801971338598405,0.12933643347776608,0.018935075300514987
0.0,0.13876750294486714,0.13115893926873756,0.17524378775729643,0.00932337314673283
0.0,0.1283608221353952,0.1446332994641656,0.18585881653698083,0.0059580533634665325
0.0,0.12493531915184028,0.1702194418625429,0.1781075752636006,0.04478030629962879
0.0,0.1276308286086008,0.09426141230655438,0.12408890700823426,0.49648981197641684
0.0,0.16363303362032006,0.13115893926873756,0.14008388364547214,0.08053801687181866
0.0,0.1865607122904028,0.2573928578777665,0.17069984565636104,0.0059580533634665325
0.0,0.16094452097398676,0.1446332994641656,0.12271514315760292,0.005291367151515561
0.0,0.1389910675815918,0.053954238731853656,0.1182873171705727,0.00932337314673283
0.0,0.15334949698096956,0.2573928578777665,0.12933643347776608,0.007774264791359143
0.0,0.13634719282992025,0.06599335952188536,0.18743709430402475,0.012605108552766149
0.0,0.1329610437399265,0.11801971338598405,0.15188042803465776,0.2091349545794604
0.0,0.1276308286086008,0.2663128341815264,0.1781075752636006,0.08053801687181866
0.0,0.1329610437399265,0.07484787798189661,0.12933643347776608,0.0059580533634665325
0.0,0.1438846633516505,0.1446332994641656,0.1871292145868594,0.3043132100052304
0.0,0.1275230821719984,0.19216344266112134,0.17324623597192407,0.007774264791359143
0.0,0.1276308286086008,0.11801971338598405,0.18625239679615901,0.13020318833747502
0.0,0.12508373399570946,0.19216344266112134,0.17681951412507307,0.008351475531302294
0.0,0.16825559602762036,0.24825613946846492,0.18158830557599984,0.2091349545794604
0.0,0.15639618169190564,0.11801971338598405,0.16552754853362037,0.018935075300514987
0.0,0.1292522592637033,0.06599335952188536,0.1734481168819429,0.2091349545794604
0.0,0.1283608221353952,0.053954238731853656,0.17324623597192407,0.007347452948743471
0.0,0.18487130054463308,0.24825613946846492,0.11932142244466329,0.007774264791359143
0.0,0.1562715951893675,0.10564684892282342,0.182209845063549,0.005248891266397777
0.0,0.1777450285562627,0.13115893926873756,0.11953656880743672,0.00932337314673283
0.0,0.1329610437399265,0.10564684892282342,0.1198685450202765,0.0330734225217794
0.0,0.13876750294486714,0.1446332994641656,0.13795137678275204,0.0059580533634665325
0.0,0.1329610437399265,0.13115893926873756,0.15909893448951148,0.015079584615642898
0.0,0.1329610437399265,0.15784961558379265,0.18795842773300664,0.015079584615642898
0.0,0.14204095223227167,0.22049462067937245,0.18233468501260452,0.008890527927377502
0.0,0.15753804695630771,0.07484787798189661,0.11887312062076599,0.00932337314673283
0.0,0.12597281937318938,0.10564684892282342,0.11958065236297732,0.012605108552766149
0.0,0.1276308286086008,0.2390005334698099,0.1470143932265168,0.006388552158299749
