LoanStatus,earliest_cr_line_age,emp_length,installment,dti,sub_grade
0.0,-1.140706992949919,-0.7674284364663639,-0.12189896180823438,0.5954915487148779,1.6829434217885784
0.0,-0.5120869185437991,-0.7674284364663639,-0.5869449049279085,-0.058898090076126945,-0.646712477697272
0.0,0.8101828931380394,-0.7674284364663639,-0.6045529722763194,-1.0019445903199773,-1.4232644441925555
0.0,-0.4795720871089998,-0.7674284364663639,-0.5975097453369551,-1.216548120824187,-1.112643657594442
0.0,1.0594632674715008,-0.14044441974547836,-0.02565760739705706,-0.5969182088049904,-0.025470904501045253
0.0,0.550064241659645,0.17304758861496444,-0.975817866285553,0.14814897808638494,-1.112643657594442
0.0,0.09485660157245461,0.4865395969754072,-0.5904665183975907,0.7859143997256556,-0.8020228709963287
0.0,-0.3495127613698026,-0.7674284364663639,-0.6045529722763194,-1.517295322023748,-1.4232644441925555
0.0,-0.18693860419580605,-0.7674284364663639,-0.5618594391164738,-1.381278999873193,0.44046027539612487
0.0,-0.06771755560154191,0.17304758861496444,-0.5762353406776421,-0.3505775364656514,-0.18078129780010196
0.0,-0.0026878927319433058,-0.45393642810592116,-0.5833750501778198,0.2388265261867551,-0.49140208439821537
0.0,-0.17610032705087295,-0.7674284364663639,-0.5975097453369551,-0.7253780686138482,-1.112643657594442
0.0,-0.7288524614424612,-0.7674284364663639,-0.8959303059322148,0.6332738604233654,-0.8020228709963287
0.0,-1.119030438660053,-0.7674284364663639,0.20879501537904432,0.05293755258099609,-0.025470904501045253
0.0,-0.2628065442103378,-0.45393642810592116,-0.8852207416819485,-1.5641453885422727,-0.025470904501045253
0.0,0.23575420445658493,-0.7674284364663639,-0.5618594391164738,1.2529037724425622,0.44046027539612487
0.0,0.38749008448564837,1.113523613696293,-0.548400121883031,0.6075818884615939,-0.9573332642953855
0.0,0.766829784558307,-0.7674284364663639,-0.5407779995787874,-1.1107576480404215,-1.2679540508934988
0.0,-0.04604100131167571,0.17304758861496444,-0.5787921285391923,0.6695448796635136,-0.9573332642953855
0.0,-0.6421462442829964,-0.45393642810592116,2.5710257930492806,-0.9520719388647737,0.12983948879801144
0.0,-0.3495127613698026,1.4270156220567354,-0.6045529722763194,-1.2180594132925262,-1.4232644441925555
0.0,-0.7071759071525949,1.113523613696293,-0.6045529722763194,-0.9853203731682428,-1.4232644441925555
0.0,0.9294039417323035,1.4270156220567354,-0.6045529722763194,-1.5641453885422727,-1.4232644441925555
0.0,-1.021485944355655,-0.7674284364663639,-0.8096266552847982,0.9204194294078715,-0.18078129780010196
0.0,-1.0648390529353873,-0.7674284364663639,-0.5869449049279085,-0.052852920202769056,-0.646712477697272
0.0,-1.1081921615151198,-0.7674284364663639,-0.8964127187362809,0.33554924416048343,2.770116174881975
0.0,3.3788545764871847,-0.14044441974547836,0.5692056212967916,1.0231873172549577,0.12983948879801144
0.0,-1.2057366558195177,-0.7674284364663639,-1.1630905168239944,-1.2558417250010139,0.5957706686951816
0.0,1.297905364660029,0.80003160533585,-0.6045529722763194,-1.1787658091156994,-1.4232644441925555
0.0,1.0486249903265676,2.053999638777621,-0.49210254764852274,-1.523340491897106,-1.4232644441925555
0.0,-1.119030438660053,-0.7674284364663639,-0.8071181087036547,-1.3374515182913471,-0.025470904501045253
0.0,-0.9889711129208556,-0.7674284364663639,1.7540597093634218,-0.7722281351323728,2.459495388283862
0.0,-0.7180141842975281,-0.7674284364663639,-0.7516406362360588,-1.0412381944968045,-1.2679540508934988
0.0,-0.6529845214279294,-0.7674284364663639,0.788028069221153,1.3858975096564383,2.459495388283862
0.0,-0.5662783042684646,-0.7674284364663639,-0.4867477655233895,-0.49112773602122517,0.9063914552932949
0.0,-0.6421462442829964,0.4865395969754072,-0.8959303059322148,0.2841653002369403,-0.8020228709963287
0.0,-0.5446017499785984,-0.7674284364663639,-0.7346597055329337,0.7027933139669827,-0.33609169109915865
0.0,-0.5446017499785984,-0.7674284364663639,-0.9264670364295959,0.7027933139669827,-0.8020228709963287
0.0,1.3629350275296275,1.7405076304171783,-0.90224991366548,-0.7556039179806383,-1.2679540508934988
0.0,1.3629350275296275,2.053999638777621,-0.90224991366548,-1.240728800317619,-1.2679540508934988
0.0,-0.8372352328917921,-0.7674284364663639,-0.7231782807961616,1.1561810544688338,0.28514988209706815
